"UPALNR";"ARTIKELNR";"Reichweite_Tage"
"8263976919";R902126904;9999
"8336714769";R902015521;9999
"8310311878";R909412860;9999
"8360260232";R902049111;9999
"8274710281";R902015662;9999
"8249406652";R902289093;9999
"8362391750";R909416736;9999
"8311729269";R902200257;9999
"8264598547";R902035728;9999
"8268583488";R902191499;9999
"8094744367";R902078526;9999
"8349065292";R902005613;9999
"8248272203";R909412576;9999
"8270887826";R902015649;9999
"8345549598";R902280199;9999
"8252288238";R902031874;9999
"8186621927";R902253499;9999
"8323939885";R909430306;9999
"8314109242";R902260994;9999
"8320904053";R902293496;9999
"8336612485";R902049939;9999
"8288951106";R902230720;9999
"8275390468";R902291380;9999
"8328856989";R902252431;9999
"8222481058";R902270014;9999
"8255054489";R902242659;9999
"8270496974";R902078328;9999
"8317453120";R902589367;9999
"8327036986";R909651871;9999
"1038986427";R902273631;9999
"8274045444";R902273041;9999
"8361287016";"6000403924";9999
"8098920286";R902230356;9999
"8327693080";R902482872;9999
"1023671468";R902062543;9999
"8156444259";R902261580;9999
"8247881451";R909241984;9999
"8193347506";R902029582;9999
"8306219799";SCHADEN;9999
"8354480448";R913102151;9999
"8256364297";R902236874;9999
"1037797406";R902280287;9999
"8155471096";R902261719;9999
"8333179967";R902043176;9999
"8164775543";R902230117;9999
"1037788374";R909651164;9999
"8328427875";SCHADEN;9999
"8359412017";R902729394;9999
"8225760402";R902249224;9999
"8032137695";R902077200;9999
"8126614156";R909652034;9999
"8217892548";R909242754;9999
"8335732825";R902288834;9999
"8364853928";R902117776;9999
"8311718393";R902291397;9999
"8263041099";R902118260;9999
"8358302517";"6000403927";9999
"8292111640";R902256775;9999
"8359862249";"6000403920";9999
"8301928641";R902972120;9999
"8321382706";R902105170;9999
"8345228783";R902400660;9999
"8356462664";SCHADEN;9999
"8332482037";"0510865033";9999
"8336143262";R902253270;9999
"8300622908";R902295083;9999
"8363344618";R902279982;9999
"8355845918";R902306863;9999
"8253765257";R902260558;9999
"8325791818";R902206554;9999
"8335413397";R902293824;9999
"8170648572";R909154428;9999
"8288538314";R902288630;9999
"8235928540";R902279048;9999
"1038985192";R902076717;9999
"8183981444";R902261919;9999
"8308971978";R902581587;9999
"8316278656";R909243066;9999
"8303436724";R902291089;9999
"8324623806";R902041346;9999
"8232714603";R902575011;9999
"8348471278";"6000403923";9999
"8294905247";R902236850;9999
"8102139321";R902067505;9999
"8276224526";R902047866;9999
"8349393449";R902202347;9999
"8345360599";SCHADEN;9999
"8297749091";R902270347;9999
"8268387383";R902010893;9999
"8346125944";R902306691;9999
"1018173618";R902603444;9999
"8335041361";R909242623;9999
"8365562959";R902376529;9999
"8275969985";R910521159;9999
"1017979501";R902214228;9999
"1037788220";R902201113;9999
"8299289601";"0510425068";9999
"8303684910";R902230866;9999
"8164405990";R902231704;9999
"8205085303";R902281149;9999
"8255352318";R909241984;9999
"8270920943";R902015649;9999
"8329689630";SCHADEN;9999
"8301126207";R902201113;9999
"8254479245";R902105233;9999
"8339450121";R902295216;9999
"8330786847";R902291213;9999
"8298726404";R902167271;9999
"8273716833";R902291720;9999
"8306615577";R902283966;9999
"8138253077";R909242484;9999
"8010169915";R902191071;9999
"1023739885";R909440754;9999
"8333029552";R902285269;9999
"8323550042";R913102469;9999
"8094303830";R902057220;9999
"8347698331";R902292513;9999
"8302803862";R902217025;9999
"8333419131";SCHADEN;9999
"8214128787";R902132111;9999
"8356951113";"6000403934";9999
"1023700854";R902258301;9999
"8269788134";R902015648;9999
"8300224867";R909242201;9999
"1023703459";R902272146;9999
"8352961338";R902292881;9999
"8357610088";"6000403913";9999
"8071832605";R902210031;9999
"8275642994";R902130876;9999
"8294315619";R901297359;9999
"8336220321";R909243336;9999
"8294089220";R909409946;9999
"8214663929";R902244326;9999
"8247306343";R913065073;9999
"8365177504";R911432484;9999
"8267773033";R902167383;9999
"8275643373";R902130876;9999
"8339136742";R902215902;9999
"8309720698";R902042137;9999
"8285603091";R909415930;9999
"8252372586";R909922123;9999
"1039471236";R902600535;9999
"8362040214";R909449433;9999
"8247119516";R902283892;9999
"8343370958";R902289484;9999
"8268519944";R909651580;9999
"8293309510";R902556276;9999
"8327140270";R902280344;9999
"8327763271";R902280217;9999
"8239398851";R902025949;9999
"8321366836";SCHADEN;9999
"8119244056";R902244371;9999
"8276626740";R902288630;9999
"8334572620";R902071118;9999
"8024474739";R909922239;9999
"8207072158";R902261920;9999
"8317617911";R902065591;9999
"8218146053";R902202405;9999
"8237548043";R902579985;9999
"8223483051";R902283524;9999
"8266511940";R902094196;9999
"8284133995";R902279524;9999
"8314960836";R902043972;9999
"8256145506";R909240696;9999
"8307778776";R902289139;9999
"8184590690";R902018197;9999
"8353571925";"6000403913";9999
"8214302880";R902121778;9999
"8284729341";PS 6000950075;9999
"8341417860";R902221996;9999
"8354479787";R913102235;9999
"8266362221";R902273042;9999
"8274175424";R902015662;9999
"8309843762";R902203855;9999
"8284472056";R902291397;9999
"8155020089";R902167414;9999
"8154233008";R902078342;9999
"8294701214";R902154175;9999
"8361736057";R902293336;9999
"8311768312";R902005613;9999
"8213781976";R902071476;9999
"8311085716";R909444859;9999
"8353551873";R902261786;9999
"8327224628";R902102683;9999
"8268617978";R902260821;9999
"8284133278";R902279524;9999
"8352396130";"6000403920";9999
"8328749724";R909428210;9999
"8213956312";R902249188;9999
"8338841425";R909651373;9999
"8343532028";R902270458;9999
"8223025947";R902269349;9999
"8286477240";R902248607;9999
"8347655198";R901147112;9999
"8267927856";R902285159;9999
"8044291484";R902510716;9999
"8081862944";R909241054;9999
"8359271034";R902254304;9999
"8302036826";R902550416;9999
"8232326820";R902136753;9999
"8206463858";R909241519;9999
"8299859026";R902230866;9999
"8258344228";R909085831;9999
"8300224928";R909242201;9999
"8186755714";R902272338;9999
"1012398475";R902021909;9999
"8334911726";SCHADEN;9999
"8342415506";BN1107;9999
"8357042162";R902270292;9999
"8352529491";R902031688;9999
"8031919155";R902603262;9999
"8137101676";R909921625;9999
"8202512802";R909443361;9999
"8269567982";R902015666;9999
"8278589012";R909418542;9999
"1038987905";R902119480;9999
"1018064121";R902097918;9999
"1033657049";R909981835;9999
"1018103967";R902283577;9999
"1017974933";R902603116;9999
"8341040853";R902287468;9999
"8210831346";R902078469;9999
"8309627126";SCHADEN;9999
"8070166046";R902213414;9999
"8299063980";R902099971;9999
"8361736095";R902375063;9999
"8246853794";R902273022;9999
"1039471236";R902050135;9999
"1037749672";R902280141;9999
"8304245301";R902249219;9999
"8357504509";SCHADEN;9999
"8284282693";R902276014;9999
"8306239254";R902287363;9999
"8281886221";R902047354;9999
"8363189660";R902279982;9999
"8300224904";R909242201;9999
"8339056880";R909240676;9999
"8234330788";R902574318;9999
"8362743054";SCHADEN;9999
"8357518612";R909404100;9999
"1038985307";R902014655;9999
"8177058756";R902555041;9999
"8048262800";R909240803;9999
"8346167265";R909444896;9999
"8341678407";R902306850;9999
"8156976538";R902242710;9999
"8255492588";R909242066;9999
"8255348854";R909243373;9999
"8308185702";R902099971;9999
"8278866540";R902281289;9999
"8353571536";"6000403921";9999
"8228598279";R902124448;9999
"8265194311";R902079389;9999
"8162441655";R902242596;9999
"8330453442";R902234841;9999
"8324348105";R902206083;9999
"8337088500";R902248785;9999
"1012269522";R902207696;9999
"8235524827";R902260831;9999
"8355635519";R909009151;9999
"8262916732";R902241117;9999
"8232836336";R902071473;9999
"8284858829";"0510465388";9999
"8297020756";R909432293;9999
"8070382255";R902025620;9999
"8014137712";P158030010;9999
"8237090641";R902269439;9999
"8125026295";R902222892;9999
"8283078440";R909156923;9999
"8323289645";R902117769;9999
"8356462466";SCHADEN;9999
"8204747226";R902244163;9999
"8341808538";R902117836;9999
"8302909120";"6000403923";9999
"8281800852";R902291061;9999
"8326700093";R909445548;9999
"8207894859";R902235594;9999
"8357954007";R909401540;9999
"8337891018";R902048153;9999
"1039471236";R902071194;9999
"8265195356";R902260822;9999
"8160130490";R909411352;9999
"8343546063";BN1110;9999
"8365589215";R902276223;9999
"8365077422";R902117752;9999
"8335043846";R902244126;9999
"8293580858";R902015423;9999
"8340590274";R902289222;9999
"8298904277";R909414033;9999
"8313855584";R902230866;9999
"8352396123";"6000403920";9999
"8354573614";R902305273;9999
"8333565425";R902031452;9999
"1017866870";R902146206;9999
"8324433795";SCHADEN;9999
"8249499425";R909243023;9999
"8358301022";"6000403934";9999
"8292943623";R909432292;9999
"8233783837";R902132037;9999
"8358190244";R909831057;9999
"8348979729";R902295472;9999
"8228404914";R902574318;9999
"8203077669";R902071492;9999
"8355659287";"6000403669";9999
"8309999544";R902236785;9999
"8321798682";R902000127;9999
"8254239511";R909922127;9999
"8246036012";R902279105;9999
"8266636735";R902288614;9999
"8341460637";R902015649;9999
"8338631002";SCHADEN;9999
"8328482331";R902167383;9999
"8314828242";R902279107;9999
"1037703193";R902067851;9999
"1039471434";R909426382;9999
"8301552150";R902202365;9999
"8224045326";R902015425;9999
"8165014955";R902219736;9999
"8141879325";R902213386;9999
"8336783628";R902117761;9999
"8268987064";R902077098;9999
"8238434796";"0510725438";9999
"8352396147";"6000403920";9999
"8100538485";R909415118;9999
"8318705686";R902299699;9999
"8319038462";R902586012;9999
"8324434013";SCHADEN;9999
"8238502273";R902130969;9999
"8291606550";R902205412;9999
"8292226993";R902279127;9999
"8302927155";R902291061;9999
"8333180130";R902086177;9999
"8339020584";R902138280;9999
"8010188503";R902025659;9999
"8361154240";R909921878;9999
"8342415483";BN1107;9999
"8318869241";R902156791;9999
"8280514316";R909445075;9999
"8254094479";R909242413;9999
"8271998729";R902130949;9999
"8258584891";R902555398;9999
"8102266584";R902078516;9999
"8335456721";R902304507;9999
"8249202582";R928006819;9999
"8252372654";R902130876;9999
"8294141546";R909009627;9999
"8189295521";R902149200;9999
"8222795827";R902067831;9999
"1037749665";R902280141;9999
"8234399853";R902276251;9999
"8172517791";R909417001;9999
"8308507207";R902230414;9999
"8021457346";R909006243;9999
"8283203156";R902130721;9999
"8363189653";R902279982;9999
"8361289393";"6000139864";9999
"8333210493";R902302539;9999
"8322978724";R902295679;9999
"8307660484";"0510725236";9999
"8354480462";R913102151;9999
"8247753635";R909921626;9999
"8226248299";R902251226;9999
"8341758949";R909243405;9999
"8342696967";R911417105;9999
"8232067983";R909242890;9999
"8226238290";R909243292;9999
"8327500821";R902124475;9999
"8346820535";R902287534;9999
"8275643137";R902130876;9999
"8265312388";R902290079;9999
"8345111795";R902205152;9999
"8266902175";R902273264;9999
"8237078625";R902131587;9999
"8312476285";R909243242;9999
"8361783594";R909240660;9999
"8226760524";R902039840;9999
"8358302449";"6000403927";9999
"8362611209";R909243024;9999
"8296648586";R902295760;9999
"8356290984";"6000139864";9999
"8346329229";R902057191;9999
"8265597679";PS 6000950080;9999
"8187952488";R902071483;9999
"1023573014";R902227433;9999
"8031580461";R909242178;9999
"8314359524";R902273699;9999
"8095799618";R902078526;9999
"8032136254";R902042351;9999
"8248218942";R909921497;9999
"8328670707";R902292634;9999
"8362391989";R909416736;9999
"8316525965";R902121345;9999
"1023695099";R902049010;9999
"8308859375";R902191431;9999
"8356289339";"6000403920";9999
"8020832052";R902600148;9999
"8330791506";R902198855;9999
"8254709465";R909921823;9999
"8320190449";R902029103;9999
"8342106367";"0510865033";9999
"8124159734";R902564254;9999
"8242915779";R902035921;9999
"8340900844";"0510565482";9999
"8241440227";R902572879;9999
"8255348670";R902057207;9999
"8098187061";R902236786;9999
"8310354578";R902291324;9999
"8312713458";R902031687;9999
"8321411673";R902090062;9999
"8303685009";R902230866;9999
"8154698531";R902040428;9999
"8061151198";R909240632;9999
"8335414011";R902117352;9999
"8360024551";"08136560ET0002";9999
"8342198447";R902601845;9999
"8354740245";R902253284;9999
"8276222522";R902022769;9999
"8265565906";R902279524;9999
"8130277347";R909652034;9999
"8300224850";R909242201;9999
"8233304926";R902235618;9999
"8293018085";R902291365;9999
"8345359081";SCHADEN;9999
"8344119075";R902036250;9999
"8320075227";R902249251;9999
"8169129020";R902555041;9999
"8267980103";R902285159;9999
"8326594210";R902299583;9999
"8310068437";R902281383;9999
"8026838270";R902117749;9999
"8183629537";R902070950;9999
"8121224763";R909440721;9999
"8345278290";R902279288;9999
"8362500749";R902205023;9999
"8145903026";R902221967;9999
"8364503373";"00960800EL0500";9999
"8247522620";R909426347;9999
"8207746325";R902251276;9999
"8307050414";R909440161;9999
"8312149301";R902280300;9999
"8363569448";"0510425070";9999
"8244510965";R902084674;9999
"8288977380";R902280180;9999
"8357902718";K229418KD88KK;9999
"8287166471";R902273003;9999
"8031701392";R902601858;9999
"8188198496";R902071483;9999
"8226304438";R902152635;9999
"8306876657";R902099971;9999
"8224229702";R902283805;9999
"8308994700";R902205064;9999
"8277373643";R902253073;9999
"8309609153";R902283658;9999
"8324838804";R902251178;9999
"8269570197";R909242783;9999
"8240644596";R902260802;9999
"8355804816";R902649997;9999
"8169467399";R902555041;9999
"8129073929";R902261766;9999
"8073785350";R902025557;9999
"8219624765";R902577166;9999
"8132144104";R909242524;9999
"8327127851";R902280321;9999
"8293082345";R902121511;9999
"8248121358";R902043652;9999
"8177058725";R902555041;9999
"8269788141";R902015648;9999
"8349185747";R902121061;9999
"8328864984";R909416872;9999
"8332598608";R902034798;9999
"1039499056";R909420362;9999
"8361288334";"6000403907";9999
"1023706467";R902030050;9999
"8196389121";R902117359;9999
"8199043792";R902071481;9999
"8271621351";R902260573;9999
"8337826270";R902088663;9999
"8335225853";R902289410;9999
"8315816286";SCHADEN;9999
"8312219707";R909243384;9999
"1039462753";R902042537;9999
"8222000419";R902287138;9999
"8254716067";R902273022;9999
"8334374941";R909243383;9999
"8325082855";R902295178;9999
"8271064769";R902015649;9999
"8178193289";R902071483;9999
"8274363999";R902104829;9999
"8270920851";R902283920;9999
"1017940730";R902202090;9999
"8341808514";R902248960;9999
"8243851359";R902549153;9999
"8253725206";R902124571;9999
"1018169093";R902064242;9999
"8332955821";R909436089;9999
"8226027054";R909439539;9999
"8315618279";R909651618;9999
"8365630801";"0510665139";9999
"8268912332";R902015648;9999
"8258752726";R902290003;9999
"8310311182";R902257355;9999
"1037765962";R902235777;9999
"8291314073";R902564036;9999
"8361288280";"6000403907";9999
"8181991537";R902253499;9999
"8244533629";R909651541;9999
"8365078269";R902276025;9999
"8249587382";R909156616;9999
"1033620166";R909425380;9999
"8324950247";R902299666;9999
"8212704327";R909922093;9999
"8178275374";R902010091;9999
"8279462659";R902555040;9999
"8238157916";R902283249;9999
"8318738486";R902291061;9999
"8342696974";R911417105;9999
"8218269547";R902289004;9999
"8228404907";R902574318;9999
"8275941172";R902289174;9999
"8049289943";R902024989;9999
"8293467401";R909414033;9999
"8176491424";R902555041;9999
"8348462559";"0510665083";9999
"8256612671";R902279081;9999
"8245665169";R909242794;9999
"8278155217";R909243292;9999
"8179147724";R902229570;9999
"8223025923";R902269349;9999
"1018025610";R902042898;9999
"8245350485";R902043134;9999
"8359862232";"6000403920";9999
"8353221363";R902004099;9999
"8229570786";R902235618;9999
"8346890170";R902244545;9999
"8254620449";R909009352;9999
"8328240214";R909242280;9999
"8299064000";R902099971;9999
"8291560685";R902236131;9999
"8349698995";R909981977;9999
"8238029480";R909437688;9999
"8344085677";R902071190;9999
"8338631590";R902188034;9999
"8362649332";R902376024;9999
"8359863383";"6000403669";9999
"8210501539";R902253292;9999
"8301534743";R902161724;9999
"8314738770";R902157186;9999
"8314875208";R902036780;9999
"8328242362";R902269328;9999
"8308863778";R909432289;9999
"8345858553";R902273978;9999
"8339947829";R902260640;9999
"8321958604";R902305167;9999
"8283850053";R902127823;9999
"8261851546";R902003765;9999
"8256144974";R909240695;9999
"8364029903";R902062342;9999
"8350216119";R902161752;9999
"8301008732";R902024532;9999
"8211030434";R902097192;9999
"8247753659";R909921626;9999
