"ARTIKELNR";"Haeufigkeit";"kum_anteil_SKU";"kum_anteil_OL";"ABC_Klasse_neu";"vorherige_ABC_Klasse";"Gini_Koeffizient"
R909426549;9;64.432400;98.740800;B;C;0.82996800
R902438306;9;64.440300;98.741200;B;C;0.82996800
R909066269;9;64.448200;98.741600;B;C;0.82996800
R902183237;9;64.456100;98.742000;B;C;0.82996800
R902162870;9;64.464000;98.742400;B;C;0.82996800
R909651016;9;64.471900;98.742800;B;C;0.82996800
R902213325;9;64.479800;98.743200;B;C;0.82996800
R902230513;9;64.487700;98.743600;B;C;0.82996800
R909431468;9;64.495600;98.744000;B;C;0.82996800
R902253430;9;64.503500;98.744400;B;C;0.82996800
R909444241;9;64.511400;98.744800;B;C;0.82996800
R902101543;9;64.519300;98.745200;B;C;0.82996800
R909083809;9;64.527200;98.745600;B;C;0.82996800
R909083776;9;64.535100;98.746000;B;C;0.82996800
R902024534;9;64.543000;98.746400;B;C;0.82996800
R902119990;9;64.550900;98.746800;B;C;0.82996800
R902074442;9;64.558800;98.747200;B;C;0.82996800
R902130907;9;64.566700;98.747600;B;C;0.82996800
R902182661;9;64.574600;98.748000;B;C;0.82996800
R902003887;9;64.582500;98.748400;B;C;0.82996800
R902194361;9;64.590400;98.748800;B;C;0.82996800
R902100665;9;64.598300;98.749200;B;C;0.82996800
R902152569;9;64.606200;98.749600;B;C;0.82996800
R909242175;9;64.614100;98.750000;B;C;0.82996800
R902097625;9;64.622000;98.750400;B;C;0.82996800
R902033775;9;64.629900;98.750800;B;C;0.82996800
R902215779;9;64.637800;98.751200;B;C;0.82996800
R902086008;9;64.645700;98.751600;B;C;0.82996800
R909652121;9;64.653600;98.752000;B;C;0.82996800
R909921610;9;64.661500;98.752400;B;C;0.82996800
R902157497;9;64.669400;98.752800;B;C;0.82996800
R909650657;9;64.677300;98.753200;B;C;0.82996800
R902213499;9;64.685200;98.753600;B;C;0.82996800
R902154984;9;64.693100;98.754000;B;C;0.82996800
R902189489;9;64.701000;98.754400;B;C;0.82996800
R909412980;9;64.708900;98.754800;B;C;0.82996800
R902020477;9;64.716800;98.755200;B;C;0.82996800
R902019785;9;64.724700;98.755600;B;C;0.82996800
R909077012;9;64.732600;98.756000;B;C;0.82996800
R909439059;9;64.740500;98.756400;B;C;0.82996800
R902105236;9;64.748400;98.756800;B;C;0.82996800
R902153421;9;64.756300;98.757200;B;C;0.82996800
R902107646;9;64.764200;98.757600;B;C;0.82996800
R902130185;9;64.772100;98.758000;B;C;0.82996800
R902034478;9;64.780000;98.758400;B;C;0.82996800
R902032828;9;64.787900;98.758800;B;C;0.82996800
R902276018;9;64.795800;98.759200;B;C;0.82996800
R902121833;9;64.803700;98.759600;B;C;0.82996800
R902037601;9;64.811600;98.760000;B;C;0.82996800
R909426022;9;64.819500;98.760400;B;C;0.82996800
R902040630;9;64.827400;98.760800;B;C;0.82996800
R902108703;9;64.835300;98.761200;B;C;0.82996800
R902016272;9;64.843200;98.761600;B;C;0.82996800
R902600657;9;64.851100;98.762000;B;C;0.82996800
R913058602;9;64.859000;98.762400;B;C;0.82996800
R909440629;9;64.866900;98.762800;B;C;0.82996800
R909830693;9;64.874800;98.763200;B;C;0.82996800
R902246924;9;64.882700;98.763600;B;C;0.82996800
R902118911;9;64.890600;98.764000;B;C;0.82996800
R909153833;9;64.898500;98.764400;B;C;0.82996800
R902115810;9;64.906400;98.764800;B;C;0.82996800
R902649934;9;64.914300;98.765200;B;C;0.82996800
R902182671;9;64.922200;98.765600;B;C;0.82996800
R902013250;9;64.930100;98.766000;B;C;0.82996800
R902126528;9;64.938000;98.766400;B;C;0.82996800
R909443898;9;64.945900;98.766800;B;C;0.82996800
R902601711;9;64.953800;98.767200;B;C;0.82996800
R909444146;9;64.961700;98.767600;B;C;0.82996800
R909083212;9;64.969600;98.768000;B;C;0.82996800
R909152687;9;64.977500;98.768400;B;C;0.82996800
R909077368;9;64.985400;98.768800;B;C;0.82996800
R902208126;9;64.993300;98.769200;B;C;0.82996800
R902183117;9;65.001200;98.769600;B;C;0.82996800
R902299818;9;65.009100;98.770000;B;C;0.82996800
R909431476;9;65.017000;98.770400;B;C;0.82996800
R902108599;9;65.024900;98.770800;B;C;0.82996800
R902134982;9;65.032800;98.771200;B;C;0.82996800
R909921842;9;65.040700;98.771600;B;C;0.82996800
R909083390;9;65.048600;98.772000;B;C;0.82996800
R902253295;9;65.056500;98.772400;B;C;0.82996800
R902603026;9;65.064400;98.772800;B;C;0.82996800
R902010205;9;65.072300;98.773200;B;C;0.82996800
R902012877;9;65.080200;98.773600;B;C;0.82996800
R902151592;9;65.088100;98.774000;B;C;0.82996800
R909436211;9;65.096000;98.774400;B;C;0.82996800
R909651175;9;65.103900;98.774800;B;C;0.82996800
R902168005;9;65.111800;98.775200;B;C;0.82996800
R909921595;9;65.119700;98.775600;B;C;0.82996800
R902260589;9;65.127600;98.776000;B;C;0.82996800
"0510765363";9;65.135500;98.776400;B;C;0.82996800
R909651703;9;65.143400;98.776800;B;C;0.82996800
R909445629;9;65.151300;98.777200;B;C;0.82996800
R902027310;9;65.159200;98.777600;B;C;0.82996800
R902244114;9;65.167100;98.778000;B;C;0.82996800
R902252002;9;65.175000;98.778400;B;C;0.82996800
R909421403;9;65.182900;98.778800;B;C;0.82996800
R902096095;9;65.190800;98.779200;B;C;0.82996800
R909830951;9;65.198700;98.779600;B;C;0.82996800
R902124435;9;65.206600;98.780000;B;C;0.82996800
R902107301;9;65.214500;98.780400;B;C;0.82996800
R902045071;9;65.222400;98.780800;B;C;0.82996800
R909436640;9;65.230300;98.781200;B;C;0.82996800
R909062889;9;65.238200;98.781600;B;C;0.82996800
R909426573;9;65.246100;98.782000;B;C;0.82996800
R902060204;9;65.254000;98.782400;B;C;0.82996800
R909083074;9;65.261900;98.782800;B;C;0.82996800
R902130300;9;65.269800;98.783200;B;C;0.82996800
R902602675;9;65.277700;98.783600;B;C;0.82996800
R902252427;9;65.285600;98.784000;B;C;0.82996800
R902243574;9;65.293500;98.784400;B;C;0.82996800
R902202694;9;65.301400;98.784800;B;C;0.82996800
R909083981;9;65.309300;98.785200;B;C;0.82996800
R909409692;9;65.317200;98.785600;B;C;0.82996800
R902118857;9;65.325100;98.786000;B;C;0.82996800
R902240932;9;65.333000;98.786400;B;C;0.82996800
R902273496;9;65.340900;98.786800;B;C;0.82996800
R909412858;9;65.348800;98.787200;B;C;0.82996800
R909242150;9;65.356700;98.787600;B;C;0.82996800
R902183576;9;65.364600;98.788000;B;C;0.82996800
R902047024;9;65.372500;98.788400;B;C;0.82996800
R900716978;9;65.380400;98.788800;B;C;0.82996800
R902025389;9;65.388300;98.789200;B;C;0.82996800
R909830765;9;65.396200;98.789600;B;C;0.82996800
R902191254;9;65.404100;98.790000;B;C;0.82996800
R902182665;9;65.412000;98.790400;B;C;0.82996800
R909921947;9;65.419900;98.790800;B;C;0.82996800
R909077515;9;65.427800;98.791200;B;C;0.82996800
R909240425;9;65.435700;98.791600;B;C;0.82996800
R909424686;9;65.443600;98.792000;B;C;0.82996800
R909156360;9;65.451500;98.792400;B;C;0.82996800
R909156200;9;65.459400;98.792800;B;C;0.82996800
R902128642;9;65.467300;98.793200;B;C;0.82996800
R902278428;9;65.475200;98.793600;B;C;0.82996800
R902063252;9;65.483100;98.794000;B;C;0.82996800
R902289204;9;65.491000;98.794400;B;C;0.82996800
R902200641;9;65.498900;98.794800;B;C;0.82996800
R902134978;9;65.506800;98.795200;B;C;0.82996800
R909413532;9;65.514700;98.795600;B;C;0.82996800
R902130023;9;65.522600;98.796000;B;C;0.82996800
R902168650;9;65.530500;98.796400;B;C;0.82996800
R902299775;9;65.538400;98.796800;B;C;0.82996800
R902119725;9;65.546300;98.797200;B;C;0.82996800
R902254246;9;65.554200;98.797600;B;C;0.82996800
R909156483;9;65.562100;98.798000;B;C;0.82996800
R909153285;9;65.570000;98.798400;B;C;0.82996800
R902027353;9;65.577900;98.798800;B;C;0.82996800
R902228591;9;65.585800;98.799200;B;C;0.82996800
R902260775;9;65.593700;98.799600;B;C;0.82996800
R902037602;9;65.601600;98.800000;B;C;0.82996800
R902008390;9;65.609500;98.800400;B;C;0.82996800
R909242148;9;65.617400;98.800800;B;C;0.82996800
R902027518;9;65.625300;98.801200;B;C;0.82996800
R902602523;9;65.633200;98.801600;B;C;0.82996800
R909243253;9;65.641100;98.802000;B;C;0.82996800
R909416461;9;65.649000;98.802400;B;C;0.82996800
R902278190;9;65.656900;98.802800;B;C;0.82996800
R902650192;9;65.664800;98.803200;B;A;0.82996800
R913033228;9;65.672700;98.803600;B;C;0.82996800
R902119361;9;65.680600;98.804000;B;C;0.82996800
R902132571;9;65.688500;98.804400;B;C;0.82996800
R902272085;9;65.696400;98.804800;B;C;0.82996800
R902182186;9;65.704300;98.805200;B;C;0.82996800
R902102806;9;65.712200;98.805600;B;C;0.82996800
R909157715;9;65.720100;98.806000;B;C;0.82996800
R909439392;9;65.728000;98.806400;B;C;0.82996800
R909651598;9;65.735900;98.806800;B;C;0.82996800
R909830972;9;65.743800;98.807200;B;C;0.82996800
R902048728;9;65.751700;98.807600;B;C;0.82996800
R902210428;9;65.759600;98.808000;B;C;0.82996800
R909432199;9;65.767500;98.808400;B;C;0.82996800
R902067225;9;65.775400;98.808800;B;C;0.82996800
R909445711;9;65.783300;98.809200;B;C;0.82996800
R902252426;9;65.791200;98.809600;B;C;0.82996800
R909086491;9;65.799100;98.810000;B;C;0.82996800
R909651475;9;65.807000;98.810400;B;C;0.82996800
R902117578;9;65.814900;98.810800;B;C;0.82996800
R902036640;9;65.822800;98.811200;B;C;0.82996800
R902235559;9;65.830700;98.811600;B;C;0.82996800
R909156304;9;65.838600;98.812000;B;C;0.82996800
R909650892;9;65.846500;98.812400;B;C;0.82996800
R902152209;9;65.854400;98.812800;B;C;0.82996800
R902094841;9;65.862300;98.813200;B;C;0.82996800
R909439387;9;65.870200;98.813600;B;C;0.82996800
R902063818;9;65.878100;98.814000;B;C;0.82996800
R902192505;9;65.886000;98.814400;B;C;0.82996800
R909651267;9;65.893900;98.814800;B;C;0.82996800
R902227090;9;65.901800;98.815200;B;C;0.82996800
R909411983;9;65.909700;98.815600;B;C;0.82996800
R909425675;9;65.917600;98.816000;B;C;0.82996800
R902182652;9;65.925500;98.816400;B;C;0.82996800
R902131512;9;65.933400;98.816800;B;C;0.82996800
R902071157;9;65.941300;98.817200;B;C;0.82996800
R909156630;9;65.949200;98.817600;B;C;0.82996800
R902104908;9;65.957100;98.818000;B;C;0.82996800
R909157668;9;65.965000;98.818400;B;C;0.82996800
R909651167;9;65.972900;98.818800;B;C;0.82996800
R909921039;9;65.980800;98.819200;B;C;0.82996800
R902097845;9;65.988700;98.819600;B;C;0.82996800
R909440424;9;65.996600;98.820000;B;C;0.82996800
R902146740;9;66.004500;98.820400;B;C;0.82996800
R902132180;9;66.012400;98.820800;B;C;0.82996800
R902043528;9;66.020300;98.821200;B;C;0.82996800
R909060263;9;66.028200;98.821600;B;C;0.82996800
R902073242;9;66.036100;98.822000;B;C;0.82996800
R909074588;9;66.044000;98.822400;B;C;0.82996800
R909444550;9;66.051900;98.822800;B;C;0.82996800
R913025725;9;66.059800;98.823200;B;C;0.82996800
R902033998;9;66.067700;98.823600;B;C;0.82996800
R909156674;9;66.075600;98.824000;B;C;0.82996800
R902071206;9;66.083500;98.824400;B;C;0.82996800
R902217354;9;66.091400;98.824800;B;C;0.82996800
R902068537;9;66.099300;98.825200;B;C;0.82996800
R909651441;9;66.107200;98.825600;B;C;0.82996800
R909449601;9;66.115100;98.826000;B;C;0.82996800
R902084928;9;66.123000;98.826400;B;C;0.82996800
R902167084;9;66.130900;98.826800;B;C;0.82996800
R902272440;9;66.138800;98.827200;B;C;0.82996800
R909153873;9;66.146700;98.827600;B;C;0.82996800
R902262489;9;66.154600;98.828000;B;C;0.82996800
R902043412;9;66.162500;98.828400;B;C;0.82996800
R902182679;9;66.170400;98.828800;B;C;0.82996800
R909412688;9;66.178300;98.829200;B;C;0.82996800
R902066095;9;66.186200;98.829600;B;C;0.82996800
R909921776;9;66.194100;98.830000;B;C;0.82996800
R902018268;9;66.202000;98.830400;B;C;0.82996800
R909153338;9;66.209900;98.830800;B;C;0.82996800
R902305224;9;66.217800;98.831200;B;C;0.82996800
R909435363;9;66.225700;98.831600;B;C;0.82996800
R901162875;9;66.233600;98.832000;B;C;0.82996800
R913017377;9;66.241500;98.832400;B;C;0.82996800
R902123966;9;66.249400;98.832800;B;C;0.82996800
R902199847;9;66.257300;98.833200;B;C;0.82996800
R909432511;9;66.265200;98.833600;B;C;0.82996800
R909650840;9;66.273100;98.834000;B;C;0.82996800
R909444966;9;66.281000;98.834400;B;C;0.82996800
R902291161;9;66.288900;98.834800;B;C;0.82996800
R902045065;9;66.296800;98.835200;B;C;0.82996800
R928017245;9;66.304700;98.835600;B;C;0.82996800
R902230258;9;66.312600;98.836000;B;C;0.82996800
R902129043;9;66.320500;98.836400;B;C;0.82996800
R902600322;9;66.328400;98.836800;B;C;0.82996800
R909830361;9;66.336300;98.837200;B;C;0.82996800
R902139539;9;66.344200;98.837600;B;C;0.82996800
R909439908;9;66.352100;98.838000;B;C;0.82996800
R902042180;9;66.360000;98.838400;B;C;0.82996800
R909921779;9;66.367900;98.838800;B;C;0.82996800
R909921865;9;66.375800;98.839200;B;C;0.82996800
R902084581;9;66.383700;98.839600;B;C;0.82996800
R902254783;9;66.391600;98.840000;B;C;0.82996800
R902118897;9;66.399500;98.840400;B;C;0.82996800
R909086819;9;66.407400;98.840800;B;C;0.82996800
R902015657;9;66.415300;98.841200;B;C;0.82996800
R902602449;9;66.423200;98.841600;B;C;0.82996800
R902121025;9;66.431100;98.842000;B;C;0.82996800
R909060267;9;66.439000;98.842400;B;C;0.82996800
R909086178;9;66.446900;98.842800;B;C;0.82996800
R902246161;9;66.454800;98.843200;B;C;0.82996800
R909425839;9;66.462700;98.843600;B;C;0.82996800
R902034827;9;66.470600;98.844000;B;C;0.82996800
R909445428;9;66.478500;98.844400;B;C;0.82996800
R902085247;9;66.486400;98.844800;B;C;0.82996800
R902038646;9;66.494300;98.845200;B;C;0.82996800
R902002398;9;66.502200;98.845600;B;C;0.82996800
R909150742;9;66.510100;98.846000;B;C;0.82996800
R902072571;9;66.518000;98.846400;B;C;0.82996800
R902075396;9;66.525900;98.846800;B;C;0.82996800
R902124169;9;66.533800;98.847200;B;C;0.82996800
R902254471;9;66.541700;98.847600;B;C;0.82996800
R902227129;9;66.549600;98.848000;B;C;0.82996800
R902251422;9;66.557500;98.848400;B;C;0.82996800
R902010111;9;66.565400;98.848800;B;C;0.82996800
R902078450;9;66.573300;98.849200;B;C;0.82996800
R901545995;9;66.581200;98.849600;B;C;0.82996800
R902227390;9;66.589100;98.850000;B;C;0.82996800
R909830650;9;66.597000;98.850400;B;C;0.82996800
R902260581;9;66.604900;98.850800;B;C;0.82996800
R902228939;9;66.612800;98.851200;B;C;0.82996800
R909156790;9;66.620700;98.851600;B;C;0.82996800
R902044113;9;66.628600;98.852000;B;C;0.82996800
R902191827;9;66.636500;98.852400;B;C;0.82996800
R902068770;9;66.644400;98.852800;B;C;0.82996800
R902033094;9;66.652300;98.853200;B;C;0.82996800
R902280123;9;66.660200;98.853600;B;C;0.82996800
R902119956;9;66.668100;98.854000;B;C;0.82996800
R909651622;9;66.676000;98.854400;B;C;0.82996800
R902209698;9;66.683900;98.854800;B;C;0.82996800
R909650853;9;66.691800;98.855200;B;C;0.82996800
R909651121;9;66.699700;98.855600;B;C;0.82996800
R909444864;9;66.707600;98.856000;B;C;0.82996800
R909411743;9;66.715500;98.856400;B;C;0.82996800
R902239069;9;66.723400;98.856800;B;C;0.82996800
R902103297;9;66.731300;98.857200;B;C;0.82996800
R902272396;9;66.739200;98.857600;B;C;0.82996800
R902139823;9;66.747100;98.858000;B;C;0.82996800
R909409698;9;66.755000;98.858400;B;C;0.82996800
R902162851;9;66.762900;98.858800;B;C;0.82996800
R909084134;9;66.770800;98.859200;B;C;0.82996800
R909242792;9;66.778700;98.859600;B;C;0.82996800
R902045180;9;66.786600;98.860000;B;C;0.82996800
R909449725;9;66.794500;98.860400;B;C;0.82996800
R909426871;9;66.802400;98.860800;B;C;0.82996800
R902089346;9;66.810300;98.861200;B;C;0.82996800
R909831494;9;66.818200;98.861600;B;C;0.82996800
R902051050;9;66.826100;98.862000;B;C;0.82996800
R902600010;9;66.834000;98.862400;B;C;0.82996800
R902088839;9;66.841900;98.862800;B;C;0.82996800
R902009835;9;66.849800;98.863200;B;C;0.82996800
R902238416;9;66.857700;98.863600;B;C;0.82996800
R902288710;9;66.865600;98.864000;B;C;0.82996800
R902061448;9;66.873500;98.864400;B;C;0.82996800
R902016485;9;66.881400;98.864800;B;C;0.82996800
R909086137;9;66.889300;98.865200;B;C;0.82996800
R902194044;9;66.897200;98.865600;B;C;0.82996800
R902273028;9;66.905100;98.866000;B;C;0.82996800
R902042317;9;66.913000;98.866400;B;C;0.82996800
R909415459;9;66.920900;98.866800;B;C;0.82996800
R902060225;9;66.928800;98.867200;B;C;0.82996800
R902113676;9;66.936700;98.867600;B;C;0.82996800
R909831894;9;66.944600;98.868000;B;C;0.82996800
R902272742;9;66.952500;98.868400;B;C;0.82996800
R902050084;9;66.960400;98.868800;B;C;0.82996800
R902030011;9;66.968300;98.869200;B;C;0.82996800
R909440839;9;66.976200;98.869600;B;C;0.82996800
R902248615;9;66.984100;98.870000;B;C;0.82996800
R902258416;9;66.992000;98.870400;B;C;0.82996800
R902002984;9;66.999900;98.870800;B;C;0.82996800
R902261978;9;67.007800;98.871200;B;C;0.82996800
R902063996;9;67.015700;98.871600;B;C;0.82996800
R902236643;9;67.023600;98.872000;B;C;0.82996800
R921853616;9;67.031500;98.872400;B;C;0.82996800
R902228569;9;67.039400;98.872800;B;C;0.82996800
R902080835;9;67.047300;98.873200;B;C;0.82996800
R987038593;9;67.055200;98.873600;B;C;0.82996800
R902121832;9;67.063100;98.874000;B;C;0.82996800
R902151701;9;67.071000;98.874400;B;C;0.82996800
R902112571;9;67.078900;98.874800;B;C;0.82996800
R902602390;9;67.086800;98.875200;B;C;0.82996800
R909409552;9;67.094700;98.875600;B;C;0.82996800
R902081203;9;67.102600;98.876000;B;C;0.82996800
R902000009;9;67.110500;98.876400;B;C;0.82996800
R909157021;9;67.118400;98.876800;B;C;0.82996800
R902260908;9;67.126300;98.877200;B;C;0.82996800
R902009638;9;67.134200;98.877600;B;C;0.82996800
R902219285;8;67.142100;98.878000;B;C;0.82996800
R909651093;8;67.150000;98.878400;B;X;0.82996800
R902230576;8;67.157900;98.878800;B;C;0.82996800
R902283601;8;67.165800;98.879200;B;C;0.82996800
R902272361;8;67.173700;98.879600;B;C;0.82996800
R902737508;8;67.181600;98.880000;B;C;0.82996800
R902027197;8;67.189500;98.880400;B;C;0.82996800
R902283599;8;67.197400;98.880800;B;C;0.82996800
R902049345;8;67.205300;98.881200;B;C;0.82996800
R902057022;8;67.213200;98.881600;B;X;0.82996800
R902270153;8;67.221100;98.882000;B;C;0.82996800
R902110358;8;67.229000;98.882400;B;X;0.82996800
R902280248;8;67.236900;98.882800;B;C;0.82996800
R902118903;8;67.244800;98.883200;B;X;0.82996800
R902292771;8;67.252700;98.883600;B;C;0.82996800
R902099385;8;67.260600;98.884000;B;X;0.82996800
R902221669;8;67.268500;98.884400;B;C;0.82996800
R902161652;8;67.276400;98.884800;B;C;0.82996800
R902189254;8;67.284300;98.885200;B;X;0.82996800
R902295230;8;67.292200;98.885600;B;C;0.82996800
R902146881;8;67.300100;98.886000;B;C;0.82996800
R902118863;8;67.308000;98.886400;B;C;0.82996800
R902567970;8;67.315900;98.886800;B;C;0.82996800
R902485215;8;67.323800;98.887200;B;X;0.82996800
R902208453;8;67.331700;98.887600;B;C;0.82996800
R902118161;8;67.339600;98.888000;B;C;0.82996800
R902035303;8;67.347500;98.888400;B;C;0.82996800
R902159492;8;67.355400;98.888800;B;X;0.82996800
R913030499;8;67.363300;98.889200;B;C;0.82996800
R902269325;8;67.371200;98.889600;B;C;0.82996800
R902235534;8;67.379100;98.890000;B;X;0.82996800
R902283207;8;67.387000;98.890400;B;C;0.82996800
R909651962;8;67.394900;98.890800;B;C;0.82996800
R902065593;8;67.402800;98.891200;B;X;0.82996800
R902042369;8;67.410700;98.891600;B;X;0.82996800
R902201219;8;67.418600;98.892000;B;X;0.82996800
R902029483;8;67.426500;98.892400;B;X;0.82996800
R902260981;8;67.434400;98.892800;B;C;0.82996800
R909156292;8;67.442300;98.893200;B;C;0.82996800
R902138311;8;67.450200;98.893600;B;X;0.82996800
R902283211;8;67.458100;98.894000;B;C;0.82996800
R909084166;8;67.466000;98.894400;B;C;0.82996800
R902035976;8;67.473900;98.894800;B;X;0.82996800
R902260964;8;67.481800;98.895200;B;C;0.82996800
R902117877;8;67.489700;98.895600;B;C;0.82996800
R902004396;8;67.497600;98.896000;B;X;0.82996800
R902080198;8;67.505500;98.896400;B;X;0.82996800
R902260711;8;67.513400;98.896800;B;C;0.82996800
R902287298;8;67.521300;98.897200;B;C;0.82996800
R902096436;8;67.529200;98.897600;B;X;0.82996800
R902096868;8;67.537100;98.898000;B;X;0.82996800
R902303539;8;67.545000;98.898400;B;C;0.82996800
R902042266;8;67.552900;98.898800;B;C;0.82996800
R902048243;8;67.560800;98.899200;B;X;0.82996800
R909445594;8;67.568700;98.899600;B;X;0.82996800
R902292943;8;67.576600;98.900000;B;C;0.82996800
R902049791;8;67.584500;98.900400;B;X;0.82996800
R902117394;8;67.592400;98.900800;B;X;0.82996800
R902146921;8;67.600300;98.901200;B;C;0.82996800
R902273056;8;67.608200;98.901600;B;C;0.82996800
R902110462;8;67.616100;98.902000;B;C;0.82996800
R902080210;8;67.624000;98.902400;B;C;0.82996800
R909444292;8;67.631900;98.902800;B;X;0.82996800
R909650894;8;67.639800;98.903200;B;X;0.82996800
R902283040;8;67.647700;98.903600;B;C;0.82996800
R902062106;8;67.655600;98.904000;B;X;0.82996800
R909083128;8;67.663500;98.904400;B;C;0.82996800
R902279579;8;67.671400;98.904800;B;C;0.82996800
R900029703;8;67.679300;98.905200;B;C;0.82996800
R902288816;8;67.687200;98.905600;B;C;0.82996800
R902249291;8;67.695100;98.906000;B;C;0.82996800
R902025472;8;67.703000;98.906400;B;X;0.82996800
R902270140;8;67.710900;98.906800;B;C;0.82996800
