"ARTIKELNR";"Haeufigkeit";"kum_anteil_SKU";"kum_anteil_OL";"ABC_Klasse";"vorherige_ABC_Klasse"
R902078486;2;106.46646;99.94463;C;C
R909921358;2;106.47540;99.94473;C;C
R900346974;2;106.48434;99.94483;C;C
R902191213;2;106.49328;99.94493;C;C
R902117753;2;106.50222;99.94503;C;X
R902210445;2;106.51116;99.94513;C;X
R902302908;2;106.52010;99.94523;C;C
R902305223;2;106.52904;99.94533;C;C
R902096352;2;106.53798;99.94543;C;C
R909431358;2;106.54692;99.94553;C;C
R902099909;2;106.55586;99.94563;C;X
R902242734;2;106.56480;99.94573;C;C
R902213254;2;106.57374;99.94583;C;X
R902230144;2;106.58268;99.94593;C;C
R902291139;2;106.59162;99.94603;C;C
R902112826;2;106.60056;99.94613;C;X
R902305315;2;106.60950;99.94623;C;C
R902162714;2;106.61844;99.94633;C;C
R902108650;2;106.62738;99.94643;C;X
R902035875;2;106.63632;99.94653;C;X
R909426798;2;106.64526;99.94663;C;X
R909409555;2;106.65420;99.94673;C;X
R902231714;2;106.66314;99.94683;C;C
R909243317;2;106.67208;99.94693;C;C
R902198899;2;106.68102;99.94703;C;C
R913000828;2;106.68996;99.94713;C;C
R902047884;2;106.69890;99.94723;C;C
R902249126;2;106.70784;99.94733;C;C
R902291263;2;106.71678;99.94743;C;C
R902100130;2;106.72572;99.94753;C;X
R902213091;2;106.73466;99.94763;C;C
R902127793;2;106.74360;99.94773;C;X
R902086084;2;106.75254;99.94783;C;C
R902276480;2;106.76148;99.94793;C;C
R902130621;2;106.77042;99.94803;C;X
R902107512;2;106.77936;99.94813;C;X
R902134873;2;106.78830;99.94823;C;C
R902305231;2;106.79724;99.94833;C;C
R911421021;2;106.80618;99.94843;C;C
R902289160;2;106.81512;99.94853;C;C
R902273348;2;106.82406;99.94863;C;C
R902273590;2;106.83300;99.94873;C;C
R902291797;2;106.84194;99.94883;C;C
R902015640;2;106.85088;99.94893;C;C
R902001377;2;106.85982;99.94903;C;C
R902251062;2;106.86876;99.94913;C;C
R902107618;2;106.87770;99.94923;C;X
R902043421;2;106.88664;99.94933;C;X
R902048758;2;106.89558;99.94943;C;C
R902273013;2;106.90452;99.94953;C;C
R902073296;2;106.91346;99.94963;C;C
R902591058;2;106.92240;99.94973;C;C
R902270380;2;106.93134;99.94983;C;C
R902107378;2;106.94028;99.94993;C;C
R902281182;2;106.94922;99.95003;C;C
R902269435;2;106.95816;99.95013;C;C
R902260967;2;106.96710;99.95023;C;C
R902060157;2;106.97604;99.95033;C;X
R902737507;2;106.98498;99.95043;C;X
R902257350;2;106.99392;99.95053;C;C
R902290169;2;107.00286;99.95063;C;C
R902242921;2;107.01180;99.95073;C;C
R902132150;2;107.02074;99.95083;C;X
R909241559;2;107.02968;99.95093;C;C
R902232027;2;107.03862;99.95103;C;B
R909401003;2;107.04756;99.95113;C;C
R902293284;2;107.05650;99.95123;C;C
R902276036;2;107.06544;99.95133;C;C
R902062449;2;107.07438;99.95143;C;X
R902307107;2;107.08332;99.95153;C;C
R902306673;2;107.09226;99.95163;C;C
R902290255;2;107.10120;99.95173;C;C
R902279317;2;107.11014;99.95183;C;C
R909415129;2;107.11908;99.95193;C;X
R902289405;2;107.12802;99.95203;C;C
R909242836;2;107.13696;99.95213;C;X
R909651171;2;107.14590;99.95223;C;C
R902272138;2;107.15484;99.95233;C;C
R902130680;2;107.16378;99.95243;C;C
R902249316;2;107.17272;99.95253;C;C
R902186173;2;107.18166;99.95263;C;X
R902219736;2;107.19060;99.95273;C;X
R902028806;2;107.19954;99.95283;C;X
R902244881;2;107.20848;99.95293;C;C
R902305446;2;107.21742;99.95303;C;C
R902279091;2;107.22636;99.95313;C;C
R902205011;2;107.23530;99.95323;C;X
R902062121;2;107.24424;99.95333;C;X
R902260658;2;107.25318;99.95343;C;C
R909241208;2;107.26212;99.95353;C;X
R909445914;2;107.27106;99.95363;C;X
R911429308;2;107.28000;99.95373;C;C
R902302666;2;107.28894;99.95383;C;C
R902304579;2;107.29788;99.95393;C;C
R902033466;2;107.30682;99.95403;C;C
R900955044;2;107.31576;99.95413;C;C
R902292930;2;107.32470;99.95423;C;C
R902260668;2;107.33364;99.95433;C;C
R902107510;2;107.34258;99.95443;C;C
R902273119;2;107.35152;99.95453;C;C
R902161737;2;107.36046;99.95463;C;X
R909080295;2;107.36940;99.95473;C;C
R902201314;2;107.37834;99.95483;C;C
R902292540;2;107.38728;99.95493;C;C
R902289004;2;107.39622;99.95503;C;C
R902249044;2;107.40516;99.95513;C;C
R902036249;2;107.41410;99.95523;C;A
R909650897;2;107.42304;99.95533;C;X
R902259568;2;107.43198;99.95543;C;C
R902306816;2;107.44092;99.95553;C;C
R902249354;2;107.44986;99.95563;C;C
R902299993;2;107.45880;99.95573;C;C
R902230536;2;107.46774;99.95583;C;X
R909069120;2;107.47668;99.95593;C;C
R902272392;2;107.48562;99.95603;C;C
R902304572;2;107.49456;99.95613;C;C
R902089444;2;107.50350;99.95623;C;C
R902272753;2;107.51244;99.95633;C;C
R902241188;2;107.52138;99.95643;C;C
R902283083;2;107.53032;99.95653;C;C
R902283161;2;107.53926;99.95663;C;C
R909426558;2;107.54820;99.95673;C;X
R902152570;2;107.55714;99.95683;C;C
R902099353;2;107.56608;99.95693;C;X
R902201228;2;107.57502;99.95703;C;C
R902200440;2;107.58396;99.95713;C;C
R902283696;2;107.59290;99.95723;C;C
R909921041;2;107.60184;99.95733;C;B
R902063904;2;107.61078;99.95743;C;C
R909083096;2;107.61972;99.95753;C;X
R902047819;2;107.62866;99.95763;C;C
R902221647;2;107.63760;99.95773;C;C
R902226668;2;107.64654;99.95783;C;X
R909881846;2;107.65548;99.95793;C;C
R902241039;2;107.66442;99.95803;C;C
R909651716;2;107.67336;99.95813;C;X
R909440142;2;107.68230;99.95823;C;C
R902103502;2;107.69124;99.95833;C;B
"0517625004";2;107.70018;99.95843;C;C
R909408519;2;107.70912;99.95853;C;C
R902483365;2;107.71806;99.95863;C;X
R902068597;2;107.72700;99.95873;C;X
R902027730;2;107.73594;99.95883;C;C
R902041346;2;107.74488;99.95893;C;X
R909404098;2;107.75382;99.95903;C;X
R909651472;2;107.76276;99.95913;C;X
R902273626;2;107.77170;99.95923;C;C
R902278460;2;107.78064;99.95933;C;C
R909443496;2;107.78958;99.95943;C;C
R902134872;2;107.79852;99.95953;C;X
R902291486;2;107.80746;99.95963;C;C
R902235540;2;107.81640;99.95973;C;X
R902067520;2;107.82534;99.95983;C;C
R902273537;2;107.83428;99.95993;C;C
R902291217;2;107.84322;99.96003;C;C
R902086887;2;107.85216;99.96013;C;X
R902049955;2;107.86110;99.96023;C;X
R902047885;2;107.87004;99.96033;C;C
R902027545;2;107.87898;99.96043;C;X
R902276032;2;107.88792;99.96053;C;C
R902293896;2;107.89686;99.96063;C;C
R909921137;2;107.90580;99.96073;C;C
R902305333;2;107.91474;99.96083;C;C
R902124717;2;107.92368;99.96093;C;X
R902283591;2;107.93262;99.96103;C;C
R902110093;2;107.94156;99.96113;C;X
R902287540;2;107.95050;99.96123;C;C
R902235611;2;107.95944;99.96133;C;X
R902077954;2;107.96838;99.96143;C;C
R902587667;2;107.97732;99.96153;C;C
R902024668;2;107.98626;99.96163;C;X
R902272430;2;107.99520;99.96173;C;C
R902124395;2;108.00414;99.96183;C;X
R902376104;2;108.01308;99.96193;C;C
R902025615;2;108.02202;99.96203;C;X
R902481788;2;108.03096;99.96213;C;X
R902376026;2;108.03990;99.96223;C;C
R909072022;2;108.04884;99.96233;C;C
R902073217;2;108.05778;99.96243;C;X
R913017231;2;108.06672;99.96253;C;C
R909921531;2;108.07566;99.96263;C;X
R902249210;2;108.08460;99.96273;C;C
R902132070;2;108.09354;99.96283;C;C
R902118628;2;108.10248;99.96293;C;X
R902261920;2;108.11142;99.96303;C;C
R902096410;2;108.12036;99.96313;C;X
R902249320;2;108.12930;99.96323;C;C
R902279388;2;108.13824;99.96333;C;C
R909831057;2;108.14718;99.96343;C;C
R902212991;2;108.15612;99.96353;C;X
R902021879;2;108.16506;99.96363;C;X
R902156475;2;108.17400;99.96373;C;C
R909431261;2;108.18294;99.96383;C;C
R909243389;2;108.19188;99.96393;C;X
R909410289;2;108.20082;99.96403;C;C
R902035872;2;108.20976;99.96413;C;C
R902183591;2;108.21870;99.96423;C;X
R902517370;2;108.22764;99.96433;C;B
R902110092;2;108.23658;99.96443;C;X
R909435899;2;108.24552;99.96453;C;X
R902276041;2;108.25446;99.96463;C;C
R909435376;2;108.26340;99.96473;C;C
R902277669;2;108.27234;99.96483;C;C
R902289066;2;108.28128;99.96493;C;C
R902028840;2;108.29022;99.96503;C;X
R902136880;2;108.29916;99.96513;C;X
R902295126;2;108.30810;99.96523;C;C
R902273870;2;108.31704;99.96533;C;C
R902105731;2;108.32598;99.96543;C;X
R902086181;2;108.33492;99.96553;C;X
R902047882;2;108.34386;99.96563;C;C
R902198978;2;108.35280;99.96573;C;X
R902211164;2;108.36174;99.96583;C;X
R902285958;2;108.37068;99.96593;C;C
R902094015;2;108.37962;99.96603;C;C
R902299731;2;108.38856;99.96613;C;C
R902054881;2;108.39750;99.96623;C;X
R902217027;2;108.40644;99.96633;C;C
R902066248;2;108.41538;99.96643;C;X
R902130355;2;108.42432;99.96653;C;C
R909921042;2;108.43326;99.96663;C;B
R902097485;2;108.44220;99.96673;C;C
R902146773;2;108.45114;99.96683;C;X
R902273044;2;108.46008;99.96693;C;C
R909243476;2;108.46902;99.96703;C;X
R911419045;2;108.47796;99.96713;C;C
R902152935;2;108.48690;99.96723;C;X
R902087231;2;108.49584;99.96733;C;X
R902290114;2;108.50478;99.96743;C;C
R902273933;2;108.51372;99.96753;C;C
R930077182;2;108.52266;99.96763;C;C
R909444753;2;108.53160;99.96773;C;C
R902291281;2;108.54054;99.96783;C;C
R902307165;2;108.54948;99.96793;C;C
R902273706;2;108.55842;99.96803;C;C
R902273057;2;108.56736;99.96813;C;C
R909650128;2;108.57630;99.96823;C;X
R902304612;2;108.58524;99.96833;C;C
R902295243;2;108.59418;99.96843;C;C
R909449041;2;108.60312;99.96853;C;X
R902251391;2;108.61206;99.96863;C;C
R902292906;2;108.62100;99.96873;C;C
R902231722;2;108.62994;99.96883;C;C
R902302507;2;108.63888;99.96893;C;C
R902581883;2;108.64782;99.96903;C;C
R902227183;2;108.65676;99.96913;C;C
R902071156;2;108.66570;99.96923;C;X
R902302828;2;108.67464;99.96933;C;C
R902134864;2;108.68358;99.96943;C;C
R910973501;2;108.69252;99.96953;C;C
R902287494;2;108.70146;99.96963;C;C
R909981895;2;108.71040;99.96973;C;C
R902061825;2;108.71934;99.96983;C;X
R909426485;2;108.72828;99.96993;C;C
R902182365;2;108.73722;99.97003;C;X
R902201313;2;108.74616;99.97013;C;X
R902099910;2;108.75510;99.97023;C;C
R902070950;2;108.76404;99.97033;C;X
R909831099;2;108.77298;99.97043;C;C
R902104513;2;108.78192;99.97053;C;X
R902106504;2;108.79086;99.97063;C;C
R902418043;2;108.79980;99.97073;C;B
R902279603;2;108.80874;99.97083;C;C
R902649994;2;108.81768;99.97093;C;X
R902051227;2;108.82662;99.97103;C;X
R902305229;2;108.83556;99.97113;C;C
R902292635;2;108.84450;99.97123;C;C
R902293002;2;108.85344;99.97133;C;C
R913109763;2;108.86238;99.97143;C;C
R902020323;2;108.87132;99.97153;C;X
R902288859;1;108.88026;99.97158;C;C
R911427892;1;108.88920;99.97163;C;C
R911417106;1;108.89814;99.97168;C;C
R902308543;1;108.90708;99.97173;C;C
R902272370;1;108.91602;99.97178;C;C
R902152852;1;108.92496;99.97183;C;C
R902060157;1;108.93390;99.97188;C;C
R902299858;1;108.94284;99.97193;C;C
R913108863;1;108.95178;99.97198;C;C
R902290291;1;108.96072;99.97203;C;C
R909435899;1;108.96966;99.97208;C;C
R902290480;1;108.97860;99.97213;C;C
R930101646;1;108.98754;99.97218;C;C
R902307000;1;108.99648;99.97223;C;C
R902305267;1;109.00542;99.97228;C;C
R909444039;1;109.01436;99.97233;C;C
R902051227;1;109.02330;99.97238;C;C
R902278454;1;109.03224;99.97243;C;C
R909445149;1;109.04118;99.97248;C;C
R902306787;1;109.05012;99.97253;C;C
R902073217;1;109.05906;99.97258;C;C
R902045212;1;109.06800;99.97263;C;C
R902289365;1;109.07694;99.97268;C;C
R902132150;1;109.08588;99.97273;C;C
R902295107;1;109.09482;99.97278;C;C
R902117753;1;109.10376;99.97283;C;C
R902283969;1;109.11270;99.97288;C;C
R902194883;1;109.12164;99.97293;C;C
R902099909;1;109.13058;99.97298;C;C
R902302694;1;109.13952;99.97303;C;C
R902295457;1;109.14846;99.97308;C;C
R902299608;1;109.15740;99.97313;C;C
R902287678;1;109.16634;99.97318;C;C
R902283818;1;109.17528;99.97323;C;C
R902260996;1;109.18422;99.97328;C;C
R909240674;1;109.19316;99.97333;C;C
R902291478;1;109.20210;99.97338;C;C
R902289107;1;109.21104;99.97343;C;C
R909409994;1;109.21998;99.97348;C;C
R902065614;1;109.22892;99.97353;C;C
R902299700;1;109.23786;99.97358;C;C
R902124717;1;109.24680;99.97363;C;C
R902235611;1;109.25574;99.97368;C;C
R902283849;1;109.26468;99.97373;C;C
R902028806;1;109.27362;99.97378;C;C
R902191600;1;109.28256;99.97383;C;C
R902152588;1;109.29150;99.97388;C;C
R902260780;1;109.30044;99.97393;C;C
R909651472;1;109.30938;99.97398;C;C
R902114335;1;109.31832;99.97403;C;C
R902302693;1;109.32726;99.97408;C;C
R902291761;1;109.33620;99.97413;C;C
R909445914;1;109.34514;99.97418;C;C
R902192814;1;109.35408;99.97423;C;C
R909242498;1;109.36302;99.97428;C;C
R902118872;1;109.37196;99.97433;C;C
R902299146;1;109.38090;99.97438;C;C
R902295708;1;109.38984;99.97443;C;C
R909063918;1;109.39878;99.97448;C;C
R902230536;1;109.40772;99.97453;C;C
R902299776;1;109.41666;99.97458;C;C
R902033957;1;109.42560;99.97463;C;C
R902299962;1;109.43454;99.97468;C;C
R902213087;1;109.44348;99.97473;C;C
R902219736;1;109.45242;99.97478;C;C
R911430013;1;109.46136;99.97483;C;C
R911427839;1;109.47030;99.97488;C;C
R902202240;1;109.47924;99.97493;C;C
R909650128;1;109.48818;99.97498;C;C
R913017237;1;109.49712;99.97503;C;C
R902290171;1;109.50606;99.97508;C;C
R909443478;1;109.51500;99.97513;C;C
R902299461;1;109.52394;99.97518;C;C
R902299701;1;109.53288;99.97523;C;C
R909401769;1;109.54182;99.97528;C;C
R902006271;1;109.55076;99.97533;C;C
R902066248;1;109.55970;99.97538;C;C
R909921042;1;109.56864;99.97543;C;C
R909409555;1;109.57758;99.97548;C;C
R902107618;1;109.58652;99.97553;C;C
R902152935;1;109.59546;99.97558;C;C
R902232027;1;109.60440;99.97563;C;C
R902132262;1;109.61334;99.97568;C;C
R902304537;1;109.62228;99.97573;C;C
R902302914;1;109.63122;99.97578;C;C
R902270305;1;109.64016;99.97583;C;C
R909241791;1;109.64910;99.97588;C;C
R902126876;1;109.65804;99.97593;C;C
R902086181;1;109.66698;99.97598;C;C
R901588350;1;109.67592;99.97603;C;C
R902279214;1;109.68486;99.97608;C;C
R902270426;1;109.69380;99.97613;C;C
R909651590;1;109.70274;99.97618;C;C
R902299767;1;109.71168;99.97623;C;C
R902068597;1;109.72062;99.97628;C;C
R902192595;1;109.72956;99.97633;C;C
R902020323;1;109.73850;99.97638;C;C
R902308855;1;109.74744;99.97643;C;C
R902118628;1;109.75638;99.97648;C;C
R902216073;1;109.76532;99.97653;C;C
R902303726;1;109.77426;99.97658;C;C
R902260969;1;109.78320;99.97663;C;C
R902100130;1;109.79214;99.97668;C;C
R902186173;1;109.80108;99.97673;C;C
R902304561;1;109.81002;99.97678;C;C
R902201009;1;109.81896;99.97683;C;C
R902235537;1;109.82790;99.97688;C;C
R902257461;1;109.83684;99.97693;C;C
R902305274;1;109.84578;99.97698;C;C
R902127793;1;109.85472;99.97703;C;C
R902289330;1;109.86366;99.97708;C;C
R902308812;1;109.87260;99.97713;C;C
R902289342;1;109.88154;99.97718;C;C
R902049955;1;109.89048;99.97723;C;C
R902303757;1;109.89942;99.97728;C;C
R902305337;1;109.90836;99.97733;C;C
R909400082;1;109.91730;99.97738;C;C
R902293437;1;109.92624;99.97743;C;C
R902291034;1;109.93518;99.97748;C;C
R909153701;1;109.94412;99.97753;C;C
R902212991;1;109.95306;99.97758;C;C
R902071229;1;109.96200;99.97763;C;C
R909084426;1;109.97094;99.97768;C;C
R902249272;1;109.97988;99.97773;C;C
R902261509;1;109.98882;99.97778;C;C
R902192602;1;109.99776;99.97783;C;C
R902295228;1;110.00670;99.97788;C;C
R902287343;1;110.01564;99.97793;C;C
R902071480;1;110.02458;99.97798;C;C
R902303582;1;110.03352;99.97803;C;C
"0510768075";1;110.04246;99.97808;C;C
R902054881;1;110.05140;99.97813;C;C
R902228729;1;110.06034;99.97818;C;C
R902099353;1;110.06928;99.97823;C;C
R902206936;1;110.07822;99.97828;C;C
R902222501;1;110.08716;99.97833;C;C
R911430022;1;110.09610;99.97838;C;C
R902028840;1;110.10504;99.97843;C;C
R902279788;1;110.11398;99.97848;C;C
R902260955;1;110.12292;99.97853;C;C
R902224271;1;110.13186;99.97858;C;C
R909419423;1;110.14080;99.97863;C;C
R902202097;1;110.14974;99.97868;C;C
R902283603;1;110.15868;99.97873;C;C
R902134856;1;110.16762;99.97878;C;C
R902291397;1;110.17656;99.97883;C;C
R901576871;1;110.18550;99.97888;C;C
R902048153;1;110.19444;99.97893;C;C
R902017471;1;110.20338;99.97898;C;C
R909072387;1;110.21232;99.97903;C;C
R902182642;1;110.22126;99.97908;C;C
R902299643;1;110.23020;99.97913;C;C
R902290385;1;110.23914;99.97918;C;C
R909435679;1;110.24808;99.97923;C;C
R909412362;1;110.25702;99.97928;C;C
R902211164;1;110.26596;99.97933;C;C
R902024668;1;110.27490;99.97938;C;C
R909651716;1;110.28384;99.97943;C;C
R901331817;1;110.29278;99.97948;C;C
R902293007;1;110.30172;99.97953;C;C
R902299711;1;110.31066;99.97958;C;C
R902182714;1;110.31960;99.97963;C;C
R902238159;1;110.32854;99.97968;C;C
R909426554;1;110.33748;99.97973;C;C
R909424454;1;110.34642;99.97978;C;C
R902043421;1;110.35536;99.97983;C;C
R902292700;1;110.36430;99.97988;C;C
R911430602;1;110.37324;99.97993;C;C
R902249273;1;110.38218;99.97998;C;C
R902036249;1;110.39112;99.98003;C;C
R902287694;1;110.40006;99.98008;C;C
R902226668;1;110.40900;99.98013;C;C
R902302688;1;110.41794;99.98018;C;C
R902062121;1;110.42688;99.98023;C;C
R902260681;1;110.43582;99.98028;C;C
R902299744;1;110.44476;99.98033;C;C
R917013334;1;110.45370;99.98038;C;C
R909426798;1;110.46264;99.98043;C;C
R902295164;1;110.47158;99.98048;C;C
R909404098;1;110.48052;99.98053;C;C
R902283219;1;110.48946;99.98058;C;C
R902299987;1;110.49840;99.98063;C;C
R902299549;1;110.50734;99.98068;C;C
R902299969;1;110.51628;99.98073;C;C
R902070950;1;110.52522;99.98078;C;C
R901230041;1;110.53416;99.98083;C;C
R902289355;1;110.54310;99.98088;C;C
R902189084;1;110.55204;99.98093;C;C
R902201313;1;110.56098;99.98098;C;C
"6000411178";1;110.56992;99.98103;C;C
R902132926;1;110.57886;99.98108;C;C
R902273193;1;110.58780;99.98113;C;C
R902130550;1;110.59674;99.98118;C;C
R902293313;1;110.60568;99.98123;C;C
R902112826;1;110.61462;99.98128;C;C
R911413021;1;110.62356;99.98133;C;C
R909416254;1;110.63250;99.98138;C;C
R902107512;1;110.64144;99.98143;C;C
R911423631;1;110.65038;99.98148;C;C
R902110092;1;110.65932;99.98153;C;C
R909415129;1;110.66826;99.98158;C;C
R902201204;1;110.67720;99.98163;C;C
R911418232;1;110.68614;99.98168;C;C
R902281995;1;110.69508;99.98173;C;C
R902161731;1;110.70402;99.98178;C;C
R902291632;1;110.71296;99.98183;C;C
R902260745;1;110.72190;99.98188;C;C
R909080213;1;110.73084;99.98193;C;C
R909083096;1;110.73978;99.98198;C;C
R909650897;1;110.74872;99.98203;C;C
R902045097;1;110.75766;99.98208;C;C
R902105731;1;110.76660;99.98213;C;C
R902273424;1;110.77554;99.98218;C;C
R902198978;1;110.78448;99.98223;C;C
R902117585;1;110.79342;99.98228;C;C
R901588408;1;110.80236;99.98233;C;C
R902295393;1;110.81130;99.98238;C;C
R902227105;1;110.82024;99.98243;C;C
R902216405;1;110.82918;99.98248;C;C
R902292961;1;110.83812;99.98253;C;C
R902287368;1;110.84706;99.98258;C;C
R902290160;1;110.85600;99.98263;C;C
R902295410;1;110.86494;99.98268;C;C
R909445582;1;110.87388;99.98273;C;C
R911422197;1;110.88282;99.98278;C;C
R902161737;1;110.89176;99.98283;C;C
R909009043;1;110.90070;99.98288;C;C
R902299757;1;110.90964;99.98293;C;C
R902277665;1;110.91858;99.98298;C;C
R902260958;1;110.92752;99.98303;C;C
R902134872;1;110.93646;99.98308;C;C
R902027545;1;110.94540;99.98313;C;C
R902136880;1;110.95434;99.98318;C;C
R902062449;1;110.96328;99.98323;C;C
R902283031;1;110.97222;99.98328;C;C
R928022935;1;110.98116;99.98333;C;C
R902299968;1;110.99010;99.98338;C;C
R902054502;1;110.99904;99.98343;C;C
R902306931;1;111.00798;99.98348;C;C
R902293336;1;111.01692;99.98353;C;C
R909243389;1;111.02586;99.98358;C;C
R902305166;1;111.03480;99.98363;C;C
R902087231;1;111.04374;99.98368;C;C
R902291452;1;111.05268;99.98373;C;C
R902130621;1;111.06162;99.98378;C;C
R901331171;1;111.07056;99.98383;C;C
R902289207;1;111.07950;99.98388;C;C
R902021879;1;111.08844;99.98393;C;C
R902305334;1;111.09738;99.98398;C;C
R902124395;1;111.10632;99.98403;C;C
R902287340;1;111.11526;99.98408;C;C
R902196939;1;111.12420;99.98413;C;C
R902376503;1;111.13314;99.98418;C;C
R902167124;1;111.14208;99.98423;C;C
R902205023;1;111.15102;99.98428;C;C
R911412022;1;111.15996;99.98433;C;C
R902303627;1;111.16890;99.98438;C;C
R902183591;1;111.17784;99.98443;C;C
R902303560;1;111.18678;99.98448;C;C
R902080225;1;111.19572;99.98453;C;C
R902010631;1;111.20466;99.98458;C;C
R902291033;1;111.21360;99.98463;C;C
"0510725235";1;111.22254;99.98468;C;C
R902375063;1;111.23148;99.98473;C;C
R902117757;1;111.24042;99.98478;C;C
R902035875;1;111.24936;99.98483;C;C
R902299687;1;111.25830;99.98488;C;C
R909449041;1;111.26724;99.98493;C;C
"0517725033";1;111.27618;99.98498;C;C
R902305273;1;111.28512;99.98503;C;C
R911426028;1;111.29406;99.98508;C;C
R909242837;1;111.30300;99.98513;C;C
R909921041;1;111.31194;99.98518;C;C
R902290181;1;111.32088;99.98523;C;C
R913108901;1;111.32982;99.98528;C;C
R902291707;1;111.33876;99.98533;C;C
R902292934;1;111.34770;99.98538;C;C
R902293484;1;111.35664;99.98543;C;C
R902110093;1;111.36558;99.98548;C;C
R902146773;1;111.37452;99.98553;C;C
R909426558;1;111.38346;99.98558;C;C
R902042345;1;111.39240;99.98563;C;C
R918C02298;1;111.40134;99.98568;C;C
R902290212;1;111.41028;99.98573;C;C
R902273136;1;111.41922;99.98578;C;C
R902041346;1;111.42816;99.98583;C;C
R911431638;1;111.43710;99.98588;C;C
R902039666;1;111.44604;99.98593;C;C
R909651243;1;111.45498;99.98598;C;C
R909242836;1;111.46392;99.98603;C;C
R902289479;1;111.47286;99.98608;C;C
R902305329;1;111.48180;99.98613;C;C
R902279102;1;111.49074;99.98618;C;C
R902086887;1;111.49968;99.98623;C;C
R902302680;1;111.50862;99.98628;C;C
R913021103;1;111.51756;99.98633;C;C
R902600552;1;111.52650;99.98638;C;C
R902280244;1;111.53544;99.98643;C;C
R902260682;1;111.54438;99.98648;C;C
R909243476;1;111.55332;99.98653;C;C
R902025615;1;111.56226;99.98658;C;C
R902288836;1;111.57120;99.98663;C;C
R902287472;1;111.58014;99.98668;C;C
R902285915;1;111.58908;99.98673;C;C
R909240539;1;111.59802;99.98678;C;C
R911421444;1;111.60696;99.98683;C;C
R902295212;1;111.61590;99.98688;C;C
R902293095;1;111.62484;99.98693;C;C
R902249284;1;111.63378;99.98698;C;C
R902021755;1;111.64272;99.98703;C;C
R902244345;1;111.65166;99.98708;C;C
R902042312;1;111.66060;99.98713;C;C
R902035856;1;111.66954;99.98718;C;C
R902305442;1;111.67848;99.98723;C;C
R902278432;1;111.68742;99.98728;C;C
R902213254;1;111.69636;99.98733;C;C
R902104513;1;111.70530;99.98738;C;C
